0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000
0.132598,0.261723,-0.223507,-0.029586,0.236513,0.269059,0.179702,-0.075217,0.170033,-0.148105,-0.109100,-0.199436,0.027655,0.100571,-0.166205,-0.189584,0.098082,-0.245199,0.118478,-0.329799,-0.074546,0.164965,-0.075101,-0.122800,-0.070993,0.113008,-0.149573,-0.197564,-0.469306,0.112565,-0.234385,-0.283997,-0.037302,-0.059590,0.032643,-0.063951,0.237210,0.203544,-0.092339,-0.260430,-0.150061,0.333456,0.027439,-0.176385,-0.246733,-0.161385,-0.056180,-0.069922,-0.348330,-0.159166,-0.058521,0.053002,-0.272461,-0.075675,0.281057,0.368474,-0.049894,0.396151,-0.238406,-0.369168,-0.128195,-0.211491,-0.070892,-0.224833,-0.186531,-0.151671,-0.004200,-0.062112,-0.289064,0.061806,-0.056396,-0.247435,-0.305265,0.028554,-0.171821,-0.212989,0.373866,0.044581,-0.014351,0.178723,-0.400145,0.059067,0.075549,-0.064688,-0.158293,-0.054559,0.010552,0.237377,0.027137,-0.476060,-0.065698,-0.191056,0.105983,0.001612,-0.129062,-0.282778,0.205028,-0.083613,0.036585,-0.047904,0.122549,0.042520,-0.044530,-0.180598,-0.059300,-0.085777,0.382260,0.002322,-0.153520,0.274502,0.040806,0.259509,-0.261394,0.363206,-0.059513,0.084998,-0.027665,-0.270051,-0.117373,-0.109012,-0.398685,-0.105581,0.079660,-0.104007,0.121122,0.432298,-0.145293,-0.049373,-0.169121,-0.209019,0.031680,-0.146700,-0.069289,0.034886,0.540711,-0.210050,0.228002,0.129240,0.399508,0.055347,0.167660,-0.066902,0.305301,0.053735,-0.143796,-0.031868,-0.283025,-0.265523,0.008997,-0.232578,-0.009246,-0.344179,0.184405,-0.345664,-0.288310,0.395988,-0.229391,0.069462,0.141551,-0.338070,-0.107851,0.015221,0.048848,0.103676,0.053843,0.310158,-0.069486,0.552284,0.008717,0.208735,0.369768,0.073498,-0.413105,-0.075448,-0.105668,0.295697,-0.107802,0.008767,0.103422,-0.244125,0.186286,-0.052570,0.271627,0.071633,0.022133,0.155434,0.200472,0.116042,0.084717,-0.223034,0.107748,-0.375578,-0.093462,0.058897,-0.018527,-0.408589,-0.043250,0.071171,0.018031,-0.042065
0.075788,0.381865,-0.067420,-0.070189,0.225580,0.096387,0.411785,0.015191,0.292567,-0.082200,0.208340,-0.222498,-0.004916,0.058439,-0.026867,0.083621,0.107529,-0.191700,-0.162119,0.231712,-0.078819,-0.095650,0.038915,0.125112,-0.136066,0.306673,0.023100,-0.118505,0.279062,0.016615,0.340274,0.215889,-0.280074,-0.327159,0.266184,0.052390,-0.442395,-0.003941,-0.249476,-0.188949,0.013548,0.297295,-0.157227,-0.066827,0.100786,0.311976,-0.012526,-0.299175,0.203319,0.260055,-0.226701,-0.145593,0.293615,0.035538,0.645255,0.221693,-0.136906,0.002892,-0.467065,0.085304,-0.153349,-0.352183,0.042021,-0.273576,-0.162374,-0.423739,-0.081219,0.247534,0.127211,-0.052305,0.215831,-0.211280,0.578833,0.550710,-0.225782,0.158711,0.244591,0.039363,0.231889,0.232177,-0.166673,-0.029940,-0.087128,0.465180,-0.105956,0.186279,-0.043360,-0.123823,-0.057528,0.102257,-0.128976,0.177163,-0.474217,0.266844,-0.166250,-0.509192,-0.006796,-0.198167,0.327468,-0.104337,0.169714,-0.388105,-0.183490,-0.067072,-0.137861,-0.301319,-0.072271,-0.124840,0.206599,-0.101357,0.266197,0.027506,-0.126610,-0.114678,0.041757,-0.328745,0.088158,-0.274453,0.352245,0.055172,-0.062530,-0.032658,-0.154545,0.013285,0.161497,-0.117311,0.098728,0.180509,-0.010971,0.267118,0.009106,0.104655,-0.083647,0.463628,-0.197814,-0.299560,-0.451303,-0.222016,-0.170604,-0.149766,-0.035603,0.254642,0.293824,0.259329,-0.025890,0.284906,0.399018,-0.034616,-0.122741,0.138309,-0.242121,-0.278641,0.338884,0.006183,0.246222,-0.156302,0.130564,0.117139,0.164570,-0.131388,-0.265710,-0.469744,0.268170,0.217163,0.257215,-0.543549,-0.531635,-0.292412,-0.083682,-0.128719,-0.068001,-0.117605,0.120390,0.272712,-0.242972,-0.071228,-0.361559,-0.166895,0.245910,-0.273358,0.522022,0.025510,0.155690,-0.230218,0.184109,0.436051,0.272850,0.186896,0.265701,0.132107,-0.211690,0.078509,0.037543,0.118695,-0.012642,0.441976,0.288512,-0.481177,0.142642,-0.062030
0.314799,0.002128,0.302124,0.236208,0.328159,0.001156,0.534340,0.498572,0.090136,-0.427570,0.074149,-0.020482,0.167783,0.038476,-0.000593,-0.256169,-0.144948,-0.458364,0.017202,-0.159347,0.045953,0.134354,-0.254611,-0.134981,0.386858,-0.042063,0.204764,0.012485,-0.025248,0.298495,-0.357165,-0.266884,0.150518,-0.079492,-0.050401,0.104397,-0.108318,0.309779,0.238819,-0.151944,-0.025652,0.567839,0.007679,0.142114,0.073391,0.585548,0.105177,-0.409787,-0.275820,-0.123375,-0.426219,0.107568,-0.361123,-0.093928,-0.043915,0.174851,-0.568589,0.123416,-0.188699,-0.440125,-0.365490,-0.449071,0.136364,-0.004987,-0.003459,0.019613,-0.065063,0.086131,-0.067297,-0.125534,0.237220,-0.248463,-0.277720,0.042510,-0.175836,0.397306,0.397253,0.408946,0.260879,0.267351,-0.468943,0.135673,-0.060304,0.059383,-0.536948,-0.194650,-0.005021,-0.035917,-0.106837,-0.042714,-0.160007,-0.155447,-0.095949,-0.182020,-0.152389,-0.047270,0.117908,0.101673,-0.194457,0.027449,0.226980,-0.203587,-0.241893,-0.579278,-0.200749,-0.046335,-0.001079,0.338807,-0.084150,0.044718,-0.032801,0.131914,-0.250155,-0.030899,-0.250911,0.169906,-0.078528,0.184512,-0.360443,-0.069544,-0.232371,0.276619,0.370097,0.266251,-0.080477,-0.213176,-0.004788,0.052502,-0.620356,-0.490383,0.077686,-0.224329,0.030661,0.515591,0.571652,-0.262246,-0.021005,-0.027903,0.236195,0.320815,-0.169876,0.039292,0.077040,0.055370,-0.191473,0.102001,-0.471378,-0.415403,0.197765,0.038703,0.079439,-0.120860,0.150745,0.162283,-0.030037,0.064362,-0.246942,0.301307,-0.131665,-0.415502,-0.084515,-0.327339,0.281786,-0.090843,-0.014351,0.110357,0.056246,0.705238,-0.055867,0.425531,0.107854,-0.193244,-0.054343,-0.017939,0.008957,-0.064044,-0.082645,0.055193,0.048346,-0.553896,0.342097,-0.204067,0.095794,0.189758,0.144776,0.454378,-0.423744,-0.168227,0.176055,-0.204212,0.228388,0.355779,0.363819,0.178948,-0.289578,-0.160640,-0.172069,0.075127,0.063990,-0.006685
0.131002,0.385115,-0.223795,0.100661,0.311048,-0.024172,-0.179761,0.519419,0.465335,-0.122096,-0.145942,0.299307,-0.162470,-0.021190,0.289781,-0.305654,0.224268,-0.125335,0.085277,0.107254,-0.186774,-0.161700,-0.242554,-0.281572,-0.020460,0.188658,-0.003794,-0.189321,-0.188623,0.162786,-0.206321,0.182355,-0.445642,0.063788,-0.052962,-0.023744,-0.077105,0.272827,-0.017605,-0.607133,0.112495,-0.135245,-0.263698,-0.479939,-0.344930,0.137253,0.267777,-0.138678,-0.236108,0.275269,0.065793,-0.121367,-0.243427,0.064564,0.095538,0.408940,0.042156,0.084307,-0.189680,-0.534827,-0.029121,-0.062716,0.038649,0.214228,0.086382,0.005384,0.028405,0.101654,0.066019,-0.145476,-0.027514,0.192108,0.155609,0.310397,-0.430660,0.445617,0.365733,0.190469,-0.042171,0.016029,-0.074407,-0.020669,-0.157510,0.018768,-0.156512,0.293838,-0.304500,-0.105880,0.261632,-0.634851,-0.018805,-0.379584,-0.203461,0.172235,0.134385,-0.031030,0.020249,0.307654,-0.041090,0.202671,0.499676,-0.124391,-0.083999,-0.114960,-0.247543,-0.231935,0.419473,0.227699,-0.122074,0.334673,0.232974,-0.210251,0.114526,0.183570,0.133753,-0.089557,-0.105986,0.260673,-0.021466,-0.278942,-0.134424,0.414727,0.063379,-0.210489,-0.223694,-0.030275,-0.364354,0.160301,-0.332470,-0.356514,-0.157821,0.273658,-0.225962,0.073713,0.430304,-0.151013,-0.280241,-0.029930,0.384228,-0.199178,0.142873,-0.340612,0.044758,-0.080453,0.007478,0.040063,-0.327168,0.094139,0.038466,0.096294,0.152463,-0.299334,0.206973,0.042475,-0.026653,0.083399,0.054633,0.437952,0.377719,-0.230456,0.221628,0.091709,0.274214,-0.093167,0.268929,-0.380021,0.087487,0.129121,0.022356,-0.095034,0.447251,-0.039210,-0.022801,0.131636,-0.462039,0.343583,-0.073050,-0.103924,0.359010,0.166161,0.336522,-0.620755,-0.140117,0.084008,0.251444,0.616163,0.042841,0.298956,0.437475,-0.289696,0.094680,0.148429,-0.048805,0.076690,-0.063482,0.348200,-0.179631,-0.048094,0.042348,-0.239692
0.090467,0.037449,-0.059801,-0.443136,0.210427,-0.101666,0.077796,0.012939,0.005909,0.002488,0.290421,0.015548,-0.042889,0.185204,0.051654,-0.008965,-0.104347,-0.070600,0.004909,-0.309545,-0.453723,-0.188323,-0.158543,0.130582,-0.176542,0.337873,0.055669,0.020728,-0.176255,0.153506,0.157092,-0.220528,-0.263506,0.147291,-0.091090,0.002052,0.128817,0.286956,-0.363866,-0.204481,-0.114464,0.109110,-0.166722,0.116067,-0.165676,0.067319,0.150936,-0.147195,-0.200684,0.050265,0.007448,0.125833,-0.191465,0.122431,-0.107775,-0.020334,-0.086444,0.307802,-0.132860,-0.074426,-0.154212,-0.228332,-0.055473,-0.146463,-0.042352,0.092982,-0.329190,0.422693,-0.136122,0.158892,0.113912,-0.108934,0.218830,0.311973,-0.037035,-0.283876,0.172508,-0.047016,-0.030552,0.279589,-0.201242,-0.058708,0.111691,0.092752,0.177489,0.099426,-0.125648,-0.365829,0.067520,-0.220035,0.329707,-0.085305,-0.040640,0.065453,0.011988,0.146989,0.121718,0.045666,-0.099191,-0.270323,-0.132800,-0.078155,-0.182746,-0.460333,-0.004391,-0.082234,0.214365,0.025476,-0.079781,-0.085325,0.227189,-0.034112,-0.040016,0.324279,0.193614,-0.014335,0.185538,0.085233,0.258166,0.011800,0.027820,0.098121,0.060526,0.163471,-0.177508,-0.009116,-0.330988,-0.111342,-0.046035,-0.163003,-0.131608,-0.176709,0.399068,-0.051075,0.405540,0.030589,0.006121,0.339836,0.157920,-0.322307,-0.079998,0.044941,0.200646,-0.119751,-0.206152,-0.136078,-0.099845,-0.159309,0.071776,0.064536,-0.091391,0.123175,0.195212,-0.097183,0.252958,-0.003325,-0.223320,0.021807,0.181236,-0.062391,-0.218725,-0.093333,0.104016,-0.146411,0.054957,-0.208004,-0.429430,0.524393,-0.029350,0.204504,-0.025001,-0.017425,-0.135953,0.128466,0.014016,0.069710,-0.170844,0.025389,0.271779,-0.174329,0.012683,0.032859,0.363612,0.005436,-0.005339,-0.052960,0.128011,0.042611,0.035357,-0.350440,0.128419,-0.017819,0.069162,0.149563,0.216059,0.121067,-0.127539,-0.118566,-0.105505,-0.014910
0.156910,-0.074627,0.022623,0.036611,0.249131,0.092282,-0.093304,0.088315,0.038922,-0.276987,0.009882,0.011864,0.108639,-0.040807,-0.071608,-0.287566,-0.155831,-0.153027,0.030331,-0.118877,-0.157192,-0.381645,0.024954,0.114044,-0.220334,-0.276124,0.086398,-0.355437,-0.235340,0.228113,0.177187,0.119449,0.021599,0.322305,0.233705,-0.126367,0.052264,0.139665,0.011976,-0.312123,-0.091248,0.527426,0.048052,-0.202459,0.137105,0.137572,0.085892,0.337609,0.034823,0.315922,-0.206259,-0.123176,-0.149835,0.282587,0.002602,0.482537,-0.091757,-0.024145,-0.105496,-0.349177,0.128348,-0.444336,0.038624,-0.340968,0.097782,0.362035,-0.123353,0.138477,-0.041348,-0.219719,0.104766,-0.091304,-0.013589,0.532844,-0.135353,0.164204,0.287985,-0.032791,-0.052701,0.252690,-0.235079,-0.252732,0.003130,0.110651,0.168254,-0.315065,-0.008822,-0.127525,0.003892,-0.343259,0.060365,-0.096411,0.079624,-0.016361,0.046928,-0.338134,0.136341,-0.240333,0.075480,0.016075,0.189769,-0.238121,-0.023794,-0.169173,0.030582,0.077049,0.182079,0.085139,0.017851,0.124883,0.400788,0.238669,-0.160803,0.165174,0.171541,-0.011207,0.057036,0.151288,0.153113,-0.270686,-0.421863,0.368390,-0.098391,-0.016913,-0.055267,-0.093252,0.288519,0.337272,0.158212,0.124928,-0.001587,-0.214292,-0.535427,0.388456,0.491069,-0.096446,-0.171863,0.097594,0.285968,0.322963,-0.009831,0.004316,0.030471,0.191710,0.122564,0.318606,-0.193577,-0.359319,-0.048479,-0.189197,-0.147766,0.036896,0.573930,0.006254,0.030976,0.197836,-0.111626,-0.056501,0.069035,0.110199,0.101003,-0.096078,-0.182266,-0.290802,-0.053221,-0.099901,-0.390856,0.375055,0.007139,0.286372,0.143418,0.141889,-0.157210,0.093571,0.102083,0.096722,-0.088481,-0.021422,0.031733,0.098214,-0.099163,-0.036146,0.090404,0.379241,0.224626,0.070445,-0.045520,0.433228,-0.001179,0.202695,-0.139563,0.241333,-0.021680,-0.090005,-0.166001,0.061322,0.000424,0.156877,0.118993,-0.077416
0.050841,0.116142,-0.245018,-0.234822,0.018864,0.388563,0.279965,0.108905,0.454176,-0.039545,0.219768,0.160924,-0.318437,0.240931,-0.206406,0.252365,-0.155980,-0.355906,-0.370453,-0.262871,-0.005961,0.181814,-0.191021,0.110013,-0.216385,-0.190781,0.007208,-0.066317,-0.101136,0.046354,-0.043151,0.000209,0.079642,-0.129405,0.139253,0.237083,-0.050620,-0.163929,0.113116,0.350148,-0.145507,0.148623,-0.317833,0.324228,-0.249265,0.323705,-0.058877,-0.213785,0.137692,-0.239132,-0.017258,-0.012107,-0.275859,0.162856,-0.306049,0.091111,-0.418232,-0.227837,0.179638,-0.019040,-0.043587,-0.078398,0.258480,-0.073219,0.213503,0.068409,-0.444940,-0.153476,-0.055313,0.047475,0.046706,0.297274,-0.045696,0.162777,-0.247932,0.269052,0.069282,0.117512,0.101054,-0.064238,-0.116384,0.037952,-0.111666,0.367056,0.130730,-0.169121,0.077801,0.123252,0.223958,-0.206849,0.104668,-0.022705,-0.026363,-0.270954,0.203764,-0.008527,-0.017053,0.283228,-0.468263,0.275925,0.095125,0.209354,-0.070685,-0.718154,-0.030669,-0.130859,-0.230174,-0.150640,0.093548,-0.111507,0.342140,0.309592,-0.258166,0.077710,0.048561,-0.135118,-0.163156,0.166476,-0.016295,0.205100,0.031917,-0.045780,0.143970,0.188341,-0.029368,-0.197080,-0.024510,0.343671,-0.100011,-0.215788,-0.113010,-0.010621,0.432716,-0.015824,0.098257,-0.426005,-0.203333,-0.033530,-0.100867,0.060840,0.019252,0.038440,0.297165,0.086467,-0.221322,-0.239085,0.099757,-0.125039,0.187812,-0.193247,0.044896,0.009259,0.019480,0.232890,-0.096967,-0.041363,-0.193935,0.048373,-0.151326,-0.343107,0.146944,0.262346,0.087736,0.194922,0.001672,0.023916,0.020199,-0.166432,0.004139,0.107849,-0.224125,-0.064488,0.089323,-0.334695,-0.334179,0.000057,0.010179,-0.111736,0.440597,-0.043243,-0.165050,-0.136061,0.065078,0.054966,0.110426,-0.117412,0.087626,-0.410310,-0.159590,-0.100662,0.178833,0.391334,0.022768,0.430048,-0.049333,-0.208490,-0.213980,-0.168878,-0.188774,-0.323793
0.226069,0.091989,0.152041,0.260099,-0.045440,0.025662,0.063018,0.453073,0.510232,0.035214,0.222884,0.345214,-0.375900,-0.276575,-0.137092,-0.020190,-0.181467,0.068941,0.086886,0.072446,-0.081072,0.249312,-0.039834,-0.014205,0.203924,0.043128,0.200719,-0.123743,0.193557,0.210314,-0.090798,-0.261074,-0.047336,-0.003263,0.234750,0.154539,0.270318,0.229660,-0.417528,-0.218675,-0.036983,0.349369,-0.159573,-0.171354,0.243648,-0.086910,0.044515,0.013993,-0.277424,-0.196969,0.223111,-0.063047,-0.183456,0.065848,-0.074692,0.378368,-0.113298,-0.013981,-0.263919,-0.204879,-0.085533,-0.036041,0.090783,-0.197050,-0.252740,-0.062182,0.111838,-0.138259,0.147289,-0.370024,-0.034480,0.274566,0.380154,0.237150,-0.283087,0.215393,0.551547,0.118045,-0.147259,0.059877,0.200319,-0.056666,0.124419,0.170552,0.313238,0.102849,-0.330978,-0.032602,-0.066696,-0.542162,0.005790,-0.155725,-0.082705,0.035734,-0.069949,-0.337681,-0.092998,0.064647,0.075400,-0.207095,0.216059,-0.020222,0.002201,-0.031958,0.085130,0.024939,0.432401,-0.104047,-0.006159,0.304144,-0.056070,-0.207818,-0.362821,0.177409,-0.220260,0.276059,-0.094436,0.121317,0.180999,0.193494,-0.257975,0.084314,0.176495,0.035812,0.075990,0.153895,0.026616,-0.082198,-0.227585,-0.411389,-0.165947,0.051011,0.074002,0.206843,0.168190,-0.174230,0.030870,-0.129016,-0.040464,-0.092901,-0.100135,0.022331,0.052577,0.291607,0.172717,0.096870,-0.241346,-0.354501,0.452022,-0.372935,0.044857,-0.147123,0.234231,-0.188446,0.032832,-0.282675,0.197292,0.307222,0.204291,-0.141582,0.027006,-0.330311,-0.304406,-0.124174,0.081863,0.196990,-0.624575,-0.012634,-0.097040,0.134760,0.082263,-0.299727,0.206104,0.118226,-0.240312,0.309283,0.024858,-0.027157,-0.028415,0.149278,0.067839,0.021314,-0.197855,-0.236961,0.079806,0.338631,0.005963,0.075586,0.100270,0.003913,0.141202,0.051427,0.068823,0.174803,-0.429524,0.197536,0.028821,0.017216,-0.144741,0.076525
0.227459,0.141111,-0.136674,-0.256638,0.082270,-0.036789,0.361020,0.081281,0.069453,-0.222982,0.036939,-0.056927,-0.338056,0.105174,-0.056918,-0.139039,0.114126,-0.233604,-0.060756,-0.348128,-0.202536,-0.550831,-0.287693,0.321972,0.412836,0.105272,0.017298,-0.047536,-0.057886,0.039276,0.228340,0.093308,0.102820,0.092952,0.070915,-0.177456,0.140043,0.241207,-0.065288,0.007535,0.213681,0.182226,0.113055,0.267363,-0.370624,0.133732,0.055074,-0.144605,0.016360,0.060304,-0.103088,-0.347918,-0.167450,-0.197728,-0.030399,0.307615,-0.042735,-0.095175,-0.284940,-0.096349,0.049090,-0.278889,0.034823,0.021637,-0.016774,0.109600,0.089186,0.296164,-0.076552,-0.199155,0.336208,-0.094351,0.064049,-0.130074,-0.011283,0.210395,0.201538,0.186690,0.114114,0.467699,-0.235890,-0.075464,-0.013868,0.199045,0.047033,-0.257683,-0.012828,-0.450312,-0.155574,-0.280097,0.145691,0.014674,0.161972,-0.016792,0.033509,0.206328,-0.128614,-0.267162,-0.179299,-0.093256,-0.138497,0.157162,0.182766,-0.205650,-0.242088,-0.137372,0.033708,-0.094824,0.208653,0.114289,0.371418,0.040072,-0.031036,0.499201,-0.161871,-0.012778,0.088675,0.150962,-0.142957,-0.126211,-0.141632,0.020778,0.181937,-0.311738,-0.087110,-0.313693,-0.277286,-0.186144,-0.250201,0.295684,0.035263,-0.161061,0.210510,-0.164161,0.226299,-0.160612,0.025491,0.316561,0.177167,-0.083989,-0.020580,-0.080546,-0.027944,0.275966,-0.157407,0.029795,0.332034,-0.248742,-0.165628,-0.078864,-0.080132,-0.015331,-0.092169,-0.016368,0.158651,0.029469,-0.166796,0.321324,0.113291,-0.225568,0.252859,0.059466,0.132288,-0.385143,0.009849,-0.019179,-0.133296,-0.000435,-0.003657,0.179037,-0.045979,0.135102,-0.224580,-0.193507,-0.245703,-0.080722,0.072363,-0.331452,0.357778,-0.054088,0.088156,0.234657,0.067366,0.207238,-0.059562,0.422602,-0.005418,-0.058759,0.079194,-0.092642,-0.072792,0.275540,0.085532,-0.448642,-0.006907,-0.130965,-0.305543,-0.032213,0.087421,-0.114941
